# x	y	u	v	flags	mask
4.3500e+02	2.9200e+02	4.9902e+00	-5.3531e-01	1.0000e+00	0.0000e+00
4.7100e+02	2.9200e+02	8.1249e+00	1.4492e-01	0.0000e+00	0.0000e+00
3.9000e+01	2.5600e+02	2.8532e+00	-2.5490e+00	1.0000e+00	0.0000e+00
7.5000e+01	2.5600e+02	1.3701e+01	-5.7164e-02	0.0000e+00	0.0000e+00
1.1100e+02	2.5600e+02	1.4967e+01	-9.9709e-02	0.0000e+00	0.0000e+00
1.4700e+02	2.5600e+02	1.6521e+00	-4.5487e+00	1.0000e+00	0.0000e+00
1.8300e+02	2.5600e+02	9.3670e-01	-4.3621e+00	1.0000e+00	0.0000e+00
2.1900e+02	2.5600e+02	-1.8409e+01	-5.2274e+00	0.0000e+00	0.0000e+00
2.5500e+02	2.5600e+02	1.2066e+01	-2.5579e-01	0.0000e+00	0.0000e+00
2.9100e+02	2.5600e+02	-1.1376e+01	3.4659e+00	0.0000e+00	0.0000e+00
3.2700e+02	2.5600e+02	2.4022e+00	-2.9721e+00	1.0000e+00	0.0000e+00
3.6300e+02	2.5600e+02	8.8656e+00	2.5815e-01	0.0000e+00	0.0000e+00
3.9900e+02	2.5600e+02	4.0744e+00	-1.0541e+00	1.0000e+00	0.0000e+00
4.3500e+02	2.5600e+02	1.2890e+01	1.0382e-01	0.0000e+00	0.0000e+00
4.7100e+02	2.5600e+02	9.8236e+00	4.1112e-01	0.0000e+00	0.0000e+00
3.9000e+01	2.2000e+02	3.4192e+00	-2.9332e+00	1.0000e+00	0.0000e+00
7.5000e+01	2.2000e+02	3.5477e+00	-3.4878e+00	1.0000e+00	0.0000e+00
1.1100e+02	2.2000e+02	-1.5324e+01	-2.3068e+00	0.0000e+00	0.0000e+00
1.4700e+02	2.2000e+02	-3.5915e+00	7.7177e-01	0.0000e+00	0.0000e+00
1.8300e+02	2.2000e+02	1.5871e+00	-4.1654e+00	1.0000e+00	0.0000e+00
2.1900e+02	2.2000e+02	-1.9190e+01	-1.7034e+01	0.0000e+00	0.0000e+00
2.5500e+02	2.2000e+02	2.0108e+01	-1.8607e+01	0.0000e+00	0.0000e+00
2.9100e+02	2.2000e+02	5.5367e+00	3.3392e+00	0.0000e+00	0.0000e+00
3.2700e+02	2.2000e+02	1.5504e+01	-6.1062e-01	0.0000e+00	0.0000e+00
3.6300e+02	2.2000e+02	-1.3387e+01	1.0541e+01	0.0000e+00	0.0000e+00
3.9900e+02	2.2000e+02	1.5718e+01	-2.3048e-02	0.0000e+00	0.0000e+00
4.3500e+02	2.2000e+02	1.5894e+01	3.4269e-01	0.0000e+00	0.0000e+00
4.7100e+02	2.2000e+02	4.2472e+00	-1.2088e+00	1.0000e+00	0.0000e+00
3.9000e+01	1.8400e+02	6.6930e+00	-6.7072e-02	0.0000e+00	0.0000e+00
7.5000e+01	1.8400e+02	4.2142e+00	-2.6281e+00	1.0000e+00	0.0000e+00
1.1100e+02	1.8400e+02	2.9087e+00	-3.6136e+00	1.0000e+00	0.0000e+00
1.4700e+02	1.8400e+02	3.4493e+00	-3.7520e+00	1.0000e+00	0.0000e+00
1.8300e+02	1.8400e+02	3.0481e+00	-3.9884e+00	1.0000e+00	0.0000e+00
2.1900e+02	1.8400e+02	8.2254e-02	1.9454e+00	0.0000e+00	0.0000e+00
2.5500e+02	1.8400e+02	4.1004e+00	-3.4829e+00	1.0000e+00	0.0000e+00
2.9100e+02	1.8400e+02	1.7496e+01	-1.0084e+01	0.0000e+00	0.0000e+00
3.2700e+02	1.8400e+02	1.1778e+01	-1.2182e-02	0.0000e+00	0.0000e+00
3.6300e+02	1.8400e+02	5.7592e+00	-2.1924e+00	1.0000e+00	0.0000e+00
3.9900e+02	1.8400e+02	5.6037e+00	-1.7941e+00	1.0000e+00	0.0000e+00
4.3500e+02	1.8400e+02	-1.8036e+01	-1.3630e+01	0.0000e+00	0.0000e+00
4.7100e+02	1.8400e+02	4.3461e+00	-1.4628e+00	1.0000e+00	0.0000e+00
3.9000e+01	1.4800e+02	4.8741e+00	-1.5375e+00	1.0000e+00	0.0000e+00
7.5000e+01	1.4800e+02	-2.0158e+01	-7.7617e+00	0.0000e+00	0.0000e+00
1.1100e+02	1.4800e+02	2.7346e+00	-3.1787e+00	1.0000e+00	0.0000e+00
1.4700e+02	1.4800e+02	1.7760e+01	1.6547e-01	0.0000e+00	0.0000e+00
1.8300e+02	1.4800e+02	2.9726e+00	-3.5233e+00	1.0000e+00	0.0000e+00
2.1900e+02	1.4800e+02	-1.5524e+01	-1.9850e+01	0.0000e+00	0.0000e+00
2.5500e+02	1.4800e+02	3.5734e+00	-3.0948e+00	1.0000e+00	0.0000e+00
2.9100e+02	1.4800e+02	4.1726e+00	-2.7531e+00	1.0000e+00	0.0000e+00
3.2700e+02	1.4800e+02	1.9110e+01	-1.4550e-01	0.0000e+00	0.0000e+00
3.6300e+02	1.4800e+02	5.1412e+00	-2.0525e+00	1.0000e+00	0.0000e+00
3.9900e+02	1.4800e+02	5.0349e+00	-2.1120e+00	1.0000e+00	0.0000e+00
4.3500e+02	1.4800e+02	-8.8595e+00	-1.4655e+01	0.0000e+00	0.0000e+00
4.7100e+02	1.4800e+02	3.3091e+00	-1.6647e+00	1.0000e+00	0.0000e+00
3.9000e+01	1.1200e+02	1.6134e+01	-2.7309e+00	0.0000e+00	0.0000e+00
7.5000e+01	1.1200e+02	4.3745e+00	-1.6641e+00	1.0000e+00	0.0000e+00
1.1100e+02	1.1200e+02	2.8302e+00	-3.2274e+00	1.0000e+00	0.0000e+00
1.4700e+02	1.1200e+02	3.8645e+00	-1.4353e+01	0.0000e+00	0.0000e+00
1.8300e+02	1.1200e+02	1.6826e+01	8.6388e-01	0.0000e+00	0.0000e+00
2.1900e+02	1.1200e+02	1.7426e+01	-1.5680e+01	0.0000e+00	0.0000e+00
2.5500e+02	1.1200e+02	-2.2164e+01	1.2813e+01	0.0000e+00	0.0000e+00
2.9100e+02	1.1200e+02	1.5211e+01	-6.7579e-01	0.0000e+00	0.0000e+00
3.2700e+02	1.1200e+02	3.7355e+00	-3.7385e+00	1.0000e+00	0.0000e+00
3.6300e+02	1.1200e+02	-8.3467e+00	1.2219e+01	0.0000e+00	0.0000e+00
3.9900e+02	1.1200e+02	1.6323e+01	-1.4186e-01	0.0000e+00	0.0000e+00
4.3500e+02	1.1200e+02	-6.0148e+00	-1.9226e+01	0.0000e+00	0.0000e+00
4.7100e+02	1.1200e+02	1.6740e+01	-5.8217e-02	0.0000e+00	0.0000e+00
3.9000e+01	7.6000e+01	1.7074e+01	1.6864e+01	0.0000e+00	0.0000e+00
7.5000e+01	7.6000e+01	-4.1783e+00	9.5723e-01	0.0000e+00	0.0000e+00
1.1100e+02	7.6000e+01	1.0220e+01	4.3876e-02	0.0000e+00	0.0000e+00
1.4700e+02	7.6000e+01	3.9772e+00	-2.2816e+00	1.0000e+00	0.0000e+00
1.8300e+02	7.6000e+01	-4.5773e-01	1.0792e+00	0.0000e+00	0.0000e+00
2.1900e+02	7.6000e+01	5.6514e+00	-3.7033e+00	1.0000e+00	0.0000e+00
2.5500e+02	7.6000e+01	1.4940e+01	5.4890e-01	0.0000e+00	0.0000e+00
2.9100e+02	7.6000e+01	1.2804e+01	-2.9887e-03	0.0000e+00	0.0000e+00
3.2700e+02	7.6000e+01	1.4655e+01	-1.4304e+01	0.0000e+00	0.0000e+00
3.6300e+02	7.6000e+01	8.1932e-01	8.1458e-01	0.0000e+00	0.0000e+00
3.9900e+02	7.6000e+01	4.7607e+00	-3.3723e+00	1.0000e+00	0.0000e+00
4.3500e+02	7.6000e+01	1.3224e+01	8.1118e-02	0.0000e+00	0.0000e+00
4.7100e+02	7.6000e+01	1.7634e+00	-2.8122e+00	1.0000e+00	0.0000e+00
3.9000e+01	4.0000e+01	8.1041e+00	3.7901e-01	0.0000e+00	0.0000e+00
7.5000e+01	4.0000e+01	8.8202e+00	3.4455e-01	0.0000e+00	0.0000e+00
1.1100e+02	4.0000e+01	1.3747e+01	-2.1870e+00	0.0000e+00	0.0000e+00
1.4700e+02	4.0000e+01	6.0677e+00	-2.0239e-01	0.0000e+00	0.0000e+00
1.8300e+02	4.0000e+01	3.7336e+00	-3.2915e+00	1.0000e+00	0.0000e+00
2.1900e+02	4.0000e+01	-1.9009e+01	-1.1785e+01	0.0000e+00	0.0000e+00
2.5500e+02	4.0000e+01	7.2380e+00	-4.5205e-04	0.0000e+00	0.0000e+00
2.9100e+02	4.0000e+01	6.3645e+00	-1.1179e+01	0.0000e+00	0.0000e+00
3.2700e+02	4.0000e+01	2.6624e+00	-1.8751e+00	0.0000e+00	0.0000e+00
3.6300e+02	4.0000e+01	4.1950e+00	-2.2168e+00	1.0000e+00	0.0000e+00
3.9900e+02	4.0000e+01	8.2999e+00	1.3932e-01	0.0000e+00	0.0000e+00
4.3500e+02	4.0000e+01	-2.1031e+01	1.7915e-01	0.0000e+00	0.0000e+00
4.7100e+02	4.0000e+01	2.2219e+00	-2.3560e+00	1.0000e+00	0.0000e+00
