# x	y	u	v	flags	mask
1.2018e+00	1.0464e+00	1.0324e+00	4.8681e-01	1.0000e+00	0.0000e+00
1.4090e+00	1.0464e+00	6.7311e-01	-1.8798e-01	1.0000e+00	0.0000e+00
1.6162e+00	1.0464e+00	6.6141e-01	-6.1704e-01	1.0000e+00	0.0000e+00
1.8235e+00	1.0464e+00	6.6692e-01	-1.1313e+00	1.0000e+00	0.0000e+00
2.0307e+00	1.0464e+00	-1.2536e+00	-3.1288e+00	0.0000e+00	0.0000e+00
2.2379e+00	1.0464e+00	2.2168e+00	-4.3935e-01	0.0000e+00	0.0000e+00
2.4451e+00	1.0464e+00	-1.3460e-02	-5.5939e+00	0.0000e+00	0.0000e+00
2.6523e+00	1.0464e+00	3.0137e-01	-9.7054e-01	1.0000e+00	0.0000e+00
2.8595e+00	1.0464e+00	6.8351e-01	-6.5815e-01	1.0000e+00	0.0000e+00
3.0667e+00	1.0464e+00	2.1641e-01	-1.2935e-01	1.0000e+00	0.0000e+00
3.2739e+00	1.0464e+00	-2.0568e-01	7.3906e-02	0.0000e+00	0.0000e+00
3.4811e+00	1.0464e+00	1.5361e+00	3.0280e+00	0.0000e+00	0.0000e+00
3.6884e+00	1.0464e+00	-7.3401e-02	3.3683e-01	1.0000e+00	0.0000e+00
3.8956e+00	1.0464e+00	1.1337e-01	1.2537e-01	1.0000e+00	0.0000e+00
4.1028e+00	1.0464e+00	3.9205e-01	1.0008e-01	1.0000e+00	0.0000e+00
4.3100e+00	1.0464e+00	5.7596e+00	3.1660e+00	0.0000e+00	0.0000e+00
4.5172e+00	1.0464e+00	2.2942e-01	-2.9502e-01	1.0000e+00	0.0000e+00
4.7244e+00	1.0464e+00	1.0205e+00	6.3096e-01	0.0000e+00	0.0000e+00
4.9316e+00	1.0464e+00	-2.6447e-01	-1.4428e-01	1.0000e+00	0.0000e+00
5.1388e+00	1.0464e+00	-5.8575e-01	-1.2951e-02	1.0000e+00	0.0000e+00
5.3460e+00	1.0464e+00	-6.9722e-01	3.7641e-01	1.0000e+00	0.0000e+00
5.5533e+00	1.0464e+00	-9.1476e-01	4.4702e-01	1.0000e+00	0.0000e+00
5.7605e+00	1.0464e+00	-8.9844e-01	4.2137e-01	1.0000e+00	0.0000e+00
5.9677e+00	1.0464e+00	-5.1547e-01	3.9608e-01	1.0000e+00	0.0000e+00
6.1749e+00	1.0464e+00	-3.4048e-01	4.3038e-01	1.0000e+00	0.0000e+00
6.3821e+00	1.0464e+00	-2.6490e+00	-5.7311e+00	0.0000e+00	0.0000e+00
6.5893e+00	1.0464e+00	1.9708e-01	5.4405e-01	1.0000e+00	0.0000e+00
6.7965e+00	1.0464e+00	-8.1277e-01	5.5820e+00	0.0000e+00	0.0000e+00
7.0037e+00	1.0464e+00	1.3817e+00	6.8599e+00	0.0000e+00	0.0000e+00
7.2109e+00	1.0464e+00	-2.6903e-01	7.2110e-01	1.0000e+00	0.0000e+00
7.4182e+00	1.0464e+00	-2.9991e+00	-9.7201e-01	0.0000e+00	0.0000e+00
7.6254e+00	1.0464e+00	-8.2987e-01	9.1730e-01	1.0000e+00	0.0000e+00
7.8326e+00	1.0464e+00	-6.2899e-01	9.0870e-01	1.0000e+00	0.0000e+00
8.0398e+00	1.0464e+00	-8.1386e-01	8.7690e-01	1.0000e+00	0.0000e+00
8.2470e+00	1.0464e+00	3.4477e+00	4.0252e+00	0.0000e+00	0.0000e+00
8.4542e+00	1.0464e+00	4.8590e+00	3.3041e+00	0.0000e+00	0.0000e+00
8.6614e+00	1.0464e+00	-1.0316e+00	1.7083e+00	0.0000e+00	0.0000e+00
8.8686e+00	1.0464e+00	-4.1596e-01	6.9257e-01	1.0000e+00	0.0000e+00
9.0758e+00	1.0464e+00	-3.9027e+00	2.2699e+00	0.0000e+00	0.0000e+00
9.2831e+00	1.0464e+00	-6.4847e-01	2.7389e-01	1.0000e+00	0.0000e+00
9.4903e+00	1.0464e+00	-5.2612e-01	2.6765e-01	1.0000e+00	0.0000e+00
9.6975e+00	1.0464e+00	-3.8825e+00	-2.6227e+00	0.0000e+00	0.0000e+00
9.9047e+00	1.0464e+00	-1.6114e-01	3.8160e-01	1.0000e+00	0.0000e+00
1.0112e+01	1.0464e+00	-2.4290e-01	6.4225e-01	1.0000e+00	0.0000e+00
1.0319e+01	1.0464e+00	7.8217e-02	7.2854e-01	1.0000e+00	0.0000e+00
1.0526e+01	1.0464e+00	1.2348e-01	9.9421e-01	1.0000e+00	0.0000e+00
1.0734e+01	1.0464e+00	2.4262e-01	-1.4464e+00	0.0000e+00	0.0000e+00
1.0941e+01	1.0464e+00	2.9987e-01	1.0426e+00	1.0000e+00	0.0000e+00
1.1148e+01	1.0464e+00	1.7707e-01	1.2017e+00	1.0000e+00	0.0000e+00
1.1355e+01	1.0464e+00	2.5198e+00	1.6027e+00	0.0000e+00	0.0000e+00
1.1562e+01	1.0464e+00	-4.5400e+00	5.3584e+00	0.0000e+00	0.0000e+00
1.1770e+01	1.0464e+00	-2.3623e+00	-5.6139e+00	0.0000e+00	0.0000e+00
1.1977e+01	1.0464e+00	-7.7580e-02	5.9391e-01	1.0000e+00	0.0000e+00
1.2184e+01	1.0464e+00	-5.7013e-01	-4.6478e-01	0.0000e+00	0.0000e+00
1.2391e+01	1.0464e+00	4.5426e+00	-3.0333e+00	0.0000e+00	0.0000e+00
1.2598e+01	1.0464e+00	-4.2939e-01	1.3359e-01	1.0000e+00	0.0000e+00
1.2806e+01	1.0464e+00	-1.0188e-01	-1.0424e-01	1.0000e+00	0.0000e+00
1.3013e+01	1.0464e+00	5.0834e+00	6.1009e+00	0.0000e+00	0.0000e+00
1.3220e+01	1.0464e+00	-5.5532e-01	1.3334e-01	1.0000e+00	0.0000e+00
1.3427e+01	1.0464e+00	1.2943e+00	-4.5064e+00	0.0000e+00	0.0000e+00
1.3634e+01	1.0464e+00	-6.5976e-01	-4.8385e-01	1.0000e+00	0.0000e+00
1.3842e+01	1.0464e+00	-6.5458e+00	6.7369e+00	0.0000e+00	0.0000e+00
1.4049e+01	1.0464e+00	4.5808e-01	-5.9890e+00	0.0000e+00	0.0000e+00
1.4256e+01	1.0464e+00	4.8097e+00	-3.7058e+00	0.0000e+00	0.0000e+00
1.6577e-01	8.3920e-01	-3.4903e+00	2.3627e+00	0.0000e+00	0.0000e+00
3.7298e-01	8.3920e-01	6.7946e-01	1.6406e+00	1.0000e+00	0.0000e+00
5.8019e-01	8.3920e-01	3.3979e+00	2.6890e+00	0.0000e+00	0.0000e+00
7.8740e-01	8.3920e-01	-4.6536e+00	-6.1407e+00	0.0000e+00	0.0000e+00
9.9461e-01	8.3920e-01	8.4056e-01	4.0230e-01	1.0000e+00	0.0000e+00
1.2018e+00	8.3920e-01	-4.1297e-01	-5.7850e+00	0.0000e+00	0.0000e+00
1.4090e+00	8.3920e-01	7.5973e-01	-9.7632e-01	1.0000e+00	0.0000e+00
1.6162e+00	8.3920e-01	8.4710e-01	-1.2400e+00	1.0000e+00	0.0000e+00
1.8235e+00	8.3920e-01	5.9897e+00	-3.2636e+00	0.0000e+00	0.0000e+00
2.0307e+00	8.3920e-01	8.2856e-01	-1.6419e+00	1.0000e+00	0.0000e+00
2.2379e+00	8.3920e-01	1.6768e+00	-3.1569e+00	0.0000e+00	0.0000e+00
2.4451e+00	8.3920e-01	8.1344e-01	-1.3819e+00	1.0000e+00	0.0000e+00
2.6523e+00	8.3920e-01	-4.9136e-01	-1.6233e+00	0.0000e+00	0.0000e+00
2.8595e+00	8.3920e-01	1.7091e+00	-1.4351e+00	0.0000e+00	0.0000e+00
3.0667e+00	8.3920e-01	2.3223e-01	-7.8583e-02	1.0000e+00	0.0000e+00
3.2739e+00	8.3920e-01	6.4522e-02	2.1301e-01	1.0000e+00	0.0000e+00
3.4811e+00	8.3920e-01	-7.3273e-02	2.9560e-01	1.0000e+00	0.0000e+00
3.6884e+00	8.3920e-01	-9.5788e-02	4.4586e-01	1.0000e+00	0.0000e+00
3.8956e+00	8.3920e-01	1.9104e-02	3.1474e-01	1.0000e+00	0.0000e+00
4.1028e+00	8.3920e-01	1.3801e+00	4.2330e+00	0.0000e+00	0.0000e+00
4.3100e+00	8.3920e-01	2.0785e-01	-8.0866e-03	1.0000e+00	0.0000e+00
4.5172e+00	8.3920e-01	1.2255e-01	-1.7314e-01	1.0000e+00	0.0000e+00
4.7244e+00	8.3920e-01	5.2549e+00	-4.1635e+00	0.0000e+00	0.0000e+00
4.9316e+00	8.3920e-01	2.4722e+00	-5.0770e+00	0.0000e+00	0.0000e+00
5.1388e+00	8.3920e-01	-3.0608e+00	6.7914e+00	0.0000e+00	0.0000e+00
5.3460e+00	8.3920e-01	-5.1848e+00	2.2999e+00	0.0000e+00	0.0000e+00
5.5533e+00	8.3920e-01	-1.0586e+00	3.5616e-01	1.0000e+00	0.0000e+00
5.7605e+00	8.3920e-01	-1.2586e+00	4.6367e-01	1.0000e+00	0.0000e+00
5.9677e+00	8.3920e-01	-7.7321e-01	5.7262e-01	1.0000e+00	0.0000e+00
6.1749e+00	8.3920e-01	-5.1836e-01	7.5126e-01	1.0000e+00	0.0000e+00
6.3821e+00	8.3920e-01	-6.8209e-01	4.2357e+00	0.0000e+00	0.0000e+00
6.5893e+00	8.3920e-01	3.0053e+00	-3.1347e+00	0.0000e+00	0.0000e+00
6.7965e+00	8.3920e-01	-5.7524e-01	-2.0467e+00	0.0000e+00	0.0000e+00
7.0037e+00	8.3920e-01	-4.8863e-01	6.1707e-01	1.0000e+00	0.0000e+00
7.2109e+00	8.3920e-01	-2.1910e-01	5.9322e-01	1.0000e+00	0.0000e+00
7.4182e+00	8.3920e-01	4.8168e+00	5.5861e+00	0.0000e+00	0.0000e+00
7.6254e+00	8.3920e-01	-3.1475e+00	3.5829e+00	0.0000e+00	0.0000e+00
7.8326e+00	8.3920e-01	-5.2351e-01	6.6907e-01	1.0000e+00	0.0000e+00
8.0398e+00	8.3920e-01	-6.3468e+00	-4.0062e+00	0.0000e+00	0.0000e+00
8.2470e+00	8.3920e-01	2.0005e+00	-1.6104e+00	0.0000e+00	0.0000e+00
8.4542e+00	8.3920e-01	-2.6162e-01	8.5703e-01	1.0000e+00	0.0000e+00
8.6614e+00	8.3920e-01	1.2406e+00	3.3485e+00	0.0000e+00	0.0000e+00
8.8686e+00	8.3920e-01	-1.3160e-01	7.8725e-01	1.0000e+00	0.0000e+00
9.0758e+00	8.3920e-01	-2.0146e-01	5.4350e-01	1.0000e+00	0.0000e+00
9.2831e+00	8.3920e-01	-3.8097e-01	2.4833e-01	1.0000e+00	0.0000e+00
9.4903e+00	8.3920e-01	-2.7969e-01	2.4024e-01	1.0000e+00	0.0000e+00
9.6975e+00	8.3920e-01	-2.2074e-01	3.1274e-01	1.0000e+00	0.0000e+00
9.9047e+00	8.3920e-01	-7.3218e-02	1.9770e-01	1.0000e+00	0.0000e+00
1.0112e+01	8.3920e-01	-6.2123e-01	-3.0542e+00	0.0000e+00	0.0000e+00
1.0319e+01	8.3920e-01	3.9319e-01	5.6706e-01	1.0000e+00	0.0000e+00
1.0526e+01	8.3920e-01	4.3639e-01	8.3315e-01	1.0000e+00	0.0000e+00
1.0734e+01	8.3920e-01	7.9546e-01	1.0336e+00	1.0000e+00	0.0000e+00
1.0941e+01	8.3920e-01	7.7474e-01	1.0492e+00	1.0000e+00	0.0000e+00
1.1148e+01	8.3920e-01	-2.8278e+00	-2.9359e+00	0.0000e+00	0.0000e+00
1.1355e+01	8.3920e-01	2.4575e+00	-1.7843e+00	0.0000e+00	0.0000e+00
1.1562e+01	8.3920e-01	3.1683e+00	1.4776e+00	0.0000e+00	0.0000e+00
1.1770e+01	8.3920e-01	2.5316e-01	7.6795e-01	1.0000e+00	0.0000e+00
1.1977e+01	8.3920e-01	-5.0797e+00	-1.1305e+00	0.0000e+00	0.0000e+00
1.2184e+01	8.3920e-01	3.9564e-02	5.1239e+00	0.0000e+00	0.0000e+00
1.2391e+01	8.3920e-01	6.3230e+00	4.1356e+00	0.0000e+00	0.0000e+00
1.2598e+01	8.3920e-01	-3.3064e-01	2.9549e-01	1.0000e+00	0.0000e+00
1.2806e+01	8.3920e-01	5.0751e-02	-1.7469e-02	1.0000e+00	0.0000e+00
1.3013e+01	8.3920e-01	5.9395e-02	-3.2663e-02	1.0000e+00	0.0000e+00
1.3220e+01	8.3920e-01	-4.7121e-01	-3.0149e-02	1.0000e+00	0.0000e+00
1.3427e+01	8.3920e-01	3.7474e+00	-4.1709e+00	0.0000e+00	0.0000e+00
1.3634e+01	8.3920e-01	-3.3917e+00	-4.0413e+00	0.0000e+00	0.0000e+00
1.3842e+01	8.3920e-01	-4.5902e-01	-6.4842e-01	1.0000e+00	0.0000e+00
1.4049e+01	8.3920e-01	-7.9665e-02	-8.3337e-01	1.0000e+00	0.0000e+00
1.4256e+01	8.3920e-01	3.5607e+00	-6.2681e+00	0.0000e+00	0.0000e+00
1.6577e-01	6.3199e-01	6.7564e-01	1.7125e+00	1.0000e+00	0.0000e+00
3.7298e-01	6.3199e-01	7.9380e-01	1.5082e+00	1.0000e+00	0.0000e+00
5.8019e-01	6.3199e-01	8.3524e-01	1.1804e+00	1.0000e+00	0.0000e+00
7.8740e-01	6.3199e-01	2.3809e+00	4.8969e+00	0.0000e+00	0.0000e+00
9.9461e-01	6.3199e-01	9.9356e-01	2.5913e-01	1.0000e+00	0.0000e+00
1.2018e+00	6.3199e-01	1.1238e+00	-3.4819e-01	1.0000e+00	0.0000e+00
1.4090e+00	6.3199e-01	8.8801e-01	-9.9735e-01	1.0000e+00	0.0000e+00
1.6162e+00	6.3199e-01	9.2206e-01	-1.1822e+00	1.0000e+00	0.0000e+00
1.8235e+00	6.3199e-01	8.7890e-01	-1.5306e+00	1.0000e+00	0.0000e+00
2.0307e+00	6.3199e-01	-5.3250e+00	1.4505e+00	0.0000e+00	0.0000e+00
2.2379e+00	6.3199e-01	9.5539e-01	-1.4615e+00	1.0000e+00	0.0000e+00
2.4451e+00	6.3199e-01	7.5429e-01	-1.1754e+00	1.0000e+00	0.0000e+00
2.6523e+00	6.3199e-01	5.3099e-01	-7.7244e-01	1.0000e+00	0.0000e+00
2.8595e+00	6.3199e-01	-1.9090e+00	3.4761e+00	0.0000e+00	0.0000e+00
3.0667e+00	6.3199e-01	3.9176e-01	-7.8959e-02	1.0000e+00	0.0000e+00
3.2739e+00	6.3199e-01	2.1937e-01	1.8431e-01	1.0000e+00	0.0000e+00
3.4811e+00	6.3199e-01	3.3407e+00	-2.3266e+00	0.0000e+00	0.0000e+00
3.6884e+00	6.3199e-01	-4.1917e+00	2.5394e+00	0.0000e+00	0.0000e+00
3.8956e+00	6.3199e-01	2.5746e-01	1.1270e-01	1.0000e+00	0.0000e+00
4.1028e+00	6.3199e-01	-3.6589e-02	-3.5314e+00	0.0000e+00	0.0000e+00
4.3100e+00	6.3199e-01	3.6999e-01	-2.0362e-01	1.0000e+00	0.0000e+00
4.5172e+00	6.3199e-01	1.0539e+00	-2.4625e+00	0.0000e+00	0.0000e+00
4.7244e+00	6.3199e-01	-1.4235e-01	-3.9789e-01	1.0000e+00	0.0000e+00
4.9316e+00	6.3199e-01	-5.8777e-01	-1.5683e-01	1.0000e+00	0.0000e+00
5.1388e+00	6.3199e-01	-9.8595e-01	-2.9886e-02	1.0000e+00	0.0000e+00
5.3460e+00	6.3199e-01	-2.8293e+00	-4.8800e+00	0.0000e+00	0.0000e+00
5.5533e+00	6.3199e-01	-4.8240e+00	6.2596e+00	0.0000e+00	0.0000e+00
5.7605e+00	6.3199e-01	-1.5379e+00	8.0648e-01	1.0000e+00	0.0000e+00
5.9677e+00	6.3199e-01	-4.2267e+00	3.6064e+00	0.0000e+00	0.0000e+00
6.1749e+00	6.3199e-01	-4.9790e+00	6.3364e+00	0.0000e+00	0.0000e+00
6.3821e+00	6.3199e-01	-4.6447e-01	1.1583e+00	1.0000e+00	0.0000e+00
6.5893e+00	6.3199e-01	-2.4900e-01	1.1135e+00	1.0000e+00	0.0000e+00
6.7965e+00	6.3199e-01	-1.0023e+00	-5.6810e+00	0.0000e+00	0.0000e+00
7.0037e+00	6.3199e-01	-5.2721e+00	4.5670e+00	0.0000e+00	0.0000e+00
7.2109e+00	6.3199e-01	-2.9380e-01	7.7542e-01	1.0000e+00	0.0000e+00
7.4182e+00	6.3199e-01	-8.0776e-01	6.8590e-01	1.0000e+00	0.0000e+00
7.6254e+00	6.3199e-01	-5.2815e+00	-4.0859e+00	0.0000e+00	0.0000e+00
7.8326e+00	6.3199e-01	4.6008e+00	-4.8636e+00	0.0000e+00	0.0000e+00
8.0398e+00	6.3199e-01	-5.1746e-01	6.9737e-01	1.0000e+00	0.0000e+00
8.2470e+00	6.3199e-01	-4.0546e-01	5.2720e-01	1.0000e+00	0.0000e+00
8.4542e+00	6.3199e-01	-8.7394e-02	6.7855e-01	1.0000e+00	0.0000e+00
8.6614e+00	6.3199e-01	-2.9062e-01	6.1355e-01	1.0000e+00	0.0000e+00
8.8686e+00	6.3199e-01	-2.3311e-01	-3.7599e+00	0.0000e+00	0.0000e+00
9.0758e+00	6.3199e-01	-1.3845e-02	4.6759e-01	1.0000e+00	0.0000e+00
9.2831e+00	6.3199e-01	4.1759e+00	-4.9685e+00	0.0000e+00	0.0000e+00
9.4903e+00	6.3199e-01	-8.1703e-02	9.5694e-02	1.0000e+00	0.0000e+00
9.6975e+00	6.3199e-01	-2.2364e-02	2.1401e-01	1.0000e+00	0.0000e+00
9.9047e+00	6.3199e-01	4.8996e-02	1.5115e-01	1.0000e+00	0.0000e+00
1.0112e+01	6.3199e-01	1.8542e-01	3.1548e-01	1.0000e+00	0.0000e+00
1.0319e+01	6.3199e-01	5.9581e-01	4.8283e-01	1.0000e+00	0.0000e+00
1.0526e+01	6.3199e-01	3.1873e+00	5.9108e-02	0.0000e+00	0.0000e+00
1.0734e+01	6.3199e-01	1.0974e+00	8.6912e-01	1.0000e+00	0.0000e+00
1.0941e+01	6.3199e-01	5.8890e+00	6.3076e+00	0.0000e+00	0.0000e+00
1.1148e+01	6.3199e-01	8.9601e-01	1.0139e+00	1.0000e+00	0.0000e+00
1.1355e+01	6.3199e-01	7.7485e-01	1.1006e+00	1.0000e+00	0.0000e+00
1.1562e+01	6.3199e-01	6.0044e-01	9.6134e-01	1.0000e+00	0.0000e+00
1.1770e+01	6.3199e-01	4.9895e-01	7.6713e-01	1.0000e+00	0.0000e+00
1.1977e+01	6.3199e-01	-2.9689e+00	6.2351e+00	0.0000e+00	0.0000e+00
1.2184e+01	6.3199e-01	-4.8668e-02	7.2234e-01	1.0000e+00	0.0000e+00
1.2391e+01	6.3199e-01	2.2742e-02	5.0236e-01	1.0000e+00	0.0000e+00
1.2598e+01	6.3199e-01	-2.8450e-01	4.3135e-01	1.0000e+00	0.0000e+00
1.2806e+01	6.3199e-01	1.1852e-01	7.7061e-02	1.0000e+00	0.0000e+00
1.3013e+01	6.3199e-01	9.0176e-02	-1.3653e-02	1.0000e+00	0.0000e+00
1.3220e+01	6.3199e-01	-5.3407e+00	2.7360e+00	0.0000e+00	0.0000e+00
1.3427e+01	6.3199e-01	4.6016e+00	3.1590e+00	0.0000e+00	0.0000e+00
1.3634e+01	6.3199e-01	-1.2878e-01	-5.4014e-01	1.0000e+00	0.0000e+00
1.3842e+01	6.3199e-01	-3.7294e+00	3.0946e+00	0.0000e+00	0.0000e+00
1.4049e+01	6.3199e-01	1.5879e+00	4.8236e+00	0.0000e+00	0.0000e+00
1.4256e+01	6.3199e-01	-6.9882e-01	-3.1732e+00	0.0000e+00	0.0000e+00
1.6577e-01	4.2478e-01	7.1853e-01	1.5953e+00	1.0000e+00	0.0000e+00
3.7298e-01	4.2478e-01	8.3608e-01	1.3544e+00	1.0000e+00	0.0000e+00
5.8019e-01	4.2478e-01	5.7549e+00	4.2011e+00	0.0000e+00	0.0000e+00
7.8740e-01	4.2478e-01	5.1592e+00	-3.2079e+00	0.0000e+00	0.0000e+00
9.9461e-01	4.2478e-01	2.3009e+00	-4.7566e+00	0.0000e+00	0.0000e+00
1.2018e+00	4.2478e-01	1.2098e+00	-5.7677e-01	1.0000e+00	0.0000e+00
1.4090e+00	4.2478e-01	8.7547e-01	-1.1825e+00	1.0000e+00	0.0000e+00
1.6162e+00	4.2478e-01	1.0143e+00	-1.4160e+00	1.0000e+00	0.0000e+00
1.8235e+00	4.2478e-01	9.3825e-01	-1.7803e+00	1.0000e+00	0.0000e+00
2.0307e+00	4.2478e-01	9.3928e-01	-1.6344e+00	1.0000e+00	0.0000e+00
2.2379e+00	4.2478e-01	3.3806e+00	-5.5441e+00	0.0000e+00	0.0000e+00
2.4451e+00	4.2478e-01	9.0391e-01	-1.1230e+00	1.0000e+00	0.0000e+00
2.6523e+00	4.2478e-01	4.8740e+00	5.2513e+00	0.0000e+00	0.0000e+00
2.8595e+00	4.2478e-01	8.3242e-01	-4.1731e-01	1.0000e+00	0.0000e+00
3.0667e+00	4.2478e-01	4.1205e-01	5.1766e-02	1.0000e+00	0.0000e+00
3.2739e+00	4.2478e-01	2.5636e-01	3.7660e-01	1.0000e+00	0.0000e+00
3.4811e+00	4.2478e-01	2.1430e-01	3.3490e-01	1.0000e+00	0.0000e+00
3.6884e+00	4.2478e-01	3.3851e-01	3.7452e-01	1.0000e+00	0.0000e+00
3.8956e+00	4.2478e-01	-1.7520e+00	1.1075e-01	0.0000e+00	0.0000e+00
4.1028e+00	4.2478e-01	5.1554e-01	-1.1391e-01	1.0000e+00	0.0000e+00
4.3100e+00	4.2478e-01	4.1632e-01	-3.7835e-01	1.0000e+00	0.0000e+00
4.5172e+00	4.2478e-01	-1.1934e-02	-1.9275e-01	0.0000e+00	0.0000e+00
4.7244e+00	4.2478e-01	1.0049e+00	-3.1742e+00	0.0000e+00	0.0000e+00
4.9316e+00	4.2478e-01	-5.0266e-01	-3.3495e-01	1.0000e+00	0.0000e+00
5.1388e+00	4.2478e-01	-4.2900e+00	-4.3933e+00	0.0000e+00	0.0000e+00
5.3460e+00	4.2478e-01	-1.3063e+00	1.1764e-02	1.0000e+00	0.0000e+00
5.5533e+00	4.2478e-01	-1.6919e+00	5.5914e-01	1.0000e+00	0.0000e+00
5.7605e+00	4.2478e-01	-1.1103e+00	-2.8186e+00	0.0000e+00	0.0000e+00
5.9677e+00	4.2478e-01	-1.3504e+00	1.0758e+00	1.0000e+00	0.0000e+00
6.1749e+00	4.2478e-01	-9.3796e-01	1.2305e+00	1.0000e+00	0.0000e+00
6.3821e+00	4.2478e-01	7.4158e-02	5.1436e+00	0.0000e+00	0.0000e+00
6.5893e+00	4.2478e-01	3.5191e+00	4.6260e+00	0.0000e+00	0.0000e+00
6.7965e+00	4.2478e-01	4.6709e+00	2.3116e+00	0.0000e+00	0.0000e+00
7.0037e+00	4.2478e-01	-5.7595e-01	1.1067e+00	1.0000e+00	0.0000e+00
7.2109e+00	4.2478e-01	-2.6361e-01	8.5059e-01	1.0000e+00	0.0000e+00
7.4182e+00	4.2478e-01	-8.5641e-01	7.3754e-01	1.0000e+00	0.0000e+00
7.6254e+00	4.2478e-01	-6.4487e+00	-5.3373e-02	0.0000e+00	0.0000e+00
7.8326e+00	4.2478e-01	1.1876e+00	1.1991e+00	0.0000e+00	0.0000e+00
8.0398e+00	4.2478e-01	-5.7241e+00	3.2242e+00	0.0000e+00	0.0000e+00
8.2470e+00	4.2478e-01	-2.1250e-01	3.7883e-01	1.0000e+00	0.0000e+00
8.4542e+00	4.2478e-01	9.5710e-01	5.7533e+00	0.0000e+00	0.0000e+00
8.6614e+00	4.2478e-01	-2.7816e-02	5.1460e-01	1.0000e+00	0.0000e+00
8.8686e+00	4.2478e-01	5.5873e+00	-4.8450e+00	0.0000e+00	0.0000e+00
9.0758e+00	4.2478e-01	2.5578e-01	4.1546e-01	1.0000e+00	0.0000e+00
9.2831e+00	4.2478e-01	5.6325e-02	7.9739e-02	1.0000e+00	0.0000e+00
9.4903e+00	4.2478e-01	3.0423e+00	3.1855e+00	0.0000e+00	0.0000e+00
9.6975e+00	4.2478e-01	1.1374e-01	2.2873e-01	1.0000e+00	0.0000e+00
9.9047e+00	4.2478e-01	1.6670e-01	1.1998e-01	1.0000e+00	0.0000e+00
1.0112e+01	4.2478e-01	2.0117e+00	3.4723e+00	0.0000e+00	0.0000e+00
1.0319e+01	4.2478e-01	6.4324e-01	6.6930e-01	1.0000e+00	0.0000e+00
1.0526e+01	4.2478e-01	-2.1852e+00	1.9619e+00	0.0000e+00	0.0000e+00
1.0734e+01	4.2478e-01	-1.0901e+00	-3.3672e-01	0.0000e+00	0.0000e+00
1.0941e+01	4.2478e-01	3.3352e+00	3.7026e+00	0.0000e+00	0.0000e+00
1.1148e+01	4.2478e-01	8.2673e-01	1.0850e+00	1.0000e+00	0.0000e+00
1.1355e+01	4.2478e-01	6.2741e+00	1.8574e+00	0.0000e+00	0.0000e+00
1.1562e+01	4.2478e-01	3.1748e+00	-2.5866e+00	0.0000e+00	0.0000e+00
1.1770e+01	4.2478e-01	-3.0488e+00	5.0720e+00	0.0000e+00	0.0000e+00
1.1977e+01	4.2478e-01	3.2100e-01	8.9699e-01	1.0000e+00	0.0000e+00
1.2184e+01	4.2478e-01	-1.8540e+00	-6.2242e+00	0.0000e+00	0.0000e+00
1.2391e+01	4.2478e-01	1.7300e+00	-6.2725e-01	0.0000e+00	0.0000e+00
1.2598e+01	4.2478e-01	-1.1450e-01	6.4849e-01	1.0000e+00	0.0000e+00
1.2806e+01	4.2478e-01	3.1860e-01	2.8291e-01	1.0000e+00	0.0000e+00
1.3013e+01	4.2478e-01	-6.1152e+00	-3.7997e+00	0.0000e+00	0.0000e+00
1.3220e+01	4.2478e-01	-3.8560e-01	1.5766e-01	1.0000e+00	0.0000e+00
1.3427e+01	4.2478e-01	-1.8533e-01	-2.0315e-02	1.0000e+00	0.0000e+00
1.3634e+01	4.2478e-01	1.0103e-01	-4.7545e-01	1.0000e+00	0.0000e+00
1.3842e+01	4.2478e-01	-6.4276e-02	-4.8149e-01	1.0000e+00	0.0000e+00
1.4049e+01	4.2478e-01	2.8684e-01	-7.3494e-01	1.0000e+00	0.0000e+00
1.4256e+01	4.2478e-01	-6.2832e-02	-6.8326e-01	1.0000e+00	0.0000e+00
1.6577e-01	2.1757e-01	1.1093e+00	9.6043e-01	1.0000e+00	0.0000e+00
3.7298e-01	2.1757e-01	1.2054e+00	5.6005e-01	1.0000e+00	0.0000e+00
5.8019e-01	2.1757e-01	1.1570e+00	2.5645e-01	1.0000e+00	0.0000e+00
7.8740e-01	2.1757e-01	1.0834e+00	-2.0119e-02	1.0000e+00	0.0000e+00
9.9461e-01	2.1757e-01	1.2542e+00	-6.0313e-01	1.0000e+00	0.0000e+00
1.2018e+00	2.1757e-01	7.1348e-01	1.8193e-01	0.0000e+00	0.0000e+00
1.4090e+00	2.1757e-01	9.9790e-01	-1.6029e+00	1.0000e+00	0.0000e+00
1.6162e+00	2.1757e-01	1.1194e+00	-1.8085e+00	1.0000e+00	0.0000e+00
1.8235e+00	2.1757e-01	1.0309e+00	-1.8455e+00	1.0000e+00	0.0000e+00
2.0307e+00	2.1757e-01	1.0867e+00	-1.5847e+00	1.0000e+00	0.0000e+00
2.2379e+00	2.1757e-01	1.1044e+00	-1.3262e+00	1.0000e+00	0.0000e+00
2.4451e+00	2.1757e-01	1.0285e+00	-9.6054e-01	1.0000e+00	0.0000e+00
2.6523e+00	2.1757e-01	7.4053e-01	-4.5823e-01	1.0000e+00	0.0000e+00
2.8595e+00	2.1757e-01	8.6720e-01	-3.5077e-01	1.0000e+00	0.0000e+00
3.0667e+00	2.1757e-01	4.3766e-01	2.0237e-01	1.0000e+00	0.0000e+00
